customer_id,txn_date,txn_type,txn_amount
420,2020-01-24,deposit,431
420,2020-02-21,deposit,796
420,2020-03-07,withdrawal,103
420,2020-03-06,withdrawal,500
420,2020-03-05,deposit,406
420,2020-02-23,withdrawal,361
430,2020-02-29,deposit,743
430,2020-01-29,withdrawal,388
430,2020-01-25,withdrawal,449
430,2020-03-09,withdrawal,968
430,2020-02-26,deposit,332
430,2020-03-23,deposit,761
330,2020-03-11,deposit,43
330,2020-03-01,deposit,640
330,2020-04-04,deposit,808
330,2020-03-31,withdrawal,622
330,2020-03-05,deposit,871
330,2020-03-25,deposit,943
330,2020-03-13,deposit,40
330,2020-02-28,deposit,140
330,2020-03-08,deposit,356
330,2020-02-19,deposit,498
330,2020-02-09,deposit,771
330,2020-02-18,withdrawal,856
330,2020-01-28,deposit,286
330,2020-03-24,deposit,784
162,2020-02-08,deposit,186
162,2020-02-01,deposit,847
394,2020-01-19,deposit,798
394,2020-02-05,deposit,313
394,2020-01-27,deposit,965
394,2020-02-16,deposit,468
394,2020-03-14,withdrawal,570
394,2020-01-14,withdrawal,294
394,2020-03-16,withdrawal,654
394,2020-02-09,deposit,259
394,2020-01-11,deposit,218
394,2020-02-19,deposit,769
394,2020-01-07,deposit,255
394,2020-01-04,deposit,908
394,2020-02-01,deposit,850
394,2020-02-21,deposit,839
394,2020-02-28,deposit,818
217,2020-02-21,deposit,475
217,2020-01-17,deposit,847
217,2020-03-26,deposit,35
217,2020-02-23,withdrawal,582
217,2020-02-17,deposit,299
217,2020-01-17,withdrawal,667
217,2020-01-23,deposit,188
217,2020-02-29,deposit,622
217,2020-03-15,deposit,713
217,2020-01-09,withdrawal,281
217,2020-02-26,withdrawal,99
217,2020-03-25,deposit,487
217,2020-02-15,deposit,15
217,2020-03-13,withdrawal,555
217,2020-02-01,deposit,304
217,2020-03-27,withdrawal,951
217,2020-02-16,withdrawal,909
217,2020-02-13,deposit,874
217,2020-03-31,deposit,585
5,2020-03-31,deposit,783
5,2020-03-26,withdrawal,786
5,2020-04-02,withdrawal,490
5,2020-01-25,deposit,806
5,2020-03-29,deposit,852
5,2020-03-27,deposit,412
5,2020-03-19,deposit,718
5,2020-03-27,withdrawal,700
5,2020-01-31,withdrawal,826
5,2020-03-02,deposit,886
382,2020-03-26,deposit,499
382,2020-02-11,deposit,59
382,2020-03-29,deposit,340
382,2020-03-07,withdrawal,64
382,2020-03-31,deposit,39
382,2020-03-18,withdrawal,386
382,2020-02-17,deposit,866
382,2020-01-22,withdrawal,410
382,2020-01-10,deposit,95
382,2020-02-22,withdrawal,579
382,2020-02-27,withdrawal,736
382,2020-01-03,deposit,512
382,2020-03-01,deposit,374
137,2020-02-16,deposit,752
137,2020-01-20,deposit,403
137,2020-01-23,deposit,82
327,2020-03-14,deposit,680
327,2020-03-27,deposit,624
327,2020-03-22,deposit,562
327,2020-01-22,deposit,620
327,2020-03-27,deposit,465
412,2020-02-19,withdrawal,114
412,2020-01-03,deposit,242
412,2020-01-06,deposit,583
257,2020-03-18,withdrawal,31
257,2020-03-20,deposit,769
257,2020-03-19,deposit,401
257,2020-02-13,withdrawal,319
257,2020-02-24,deposit,546
257,2020-03-16,deposit,53
257,2020-02-28,withdrawal,681
257,2020-03-03,deposit,815
257,2020-02-22,deposit,501
257,2020-03-07,withdrawal,105
257,2020-02-19,deposit,929
257,2020-02-17,deposit,13
257,2020-04-13,deposit,504
257,2020-01-27,withdrawal,79
257,2020-03-01,withdrawal,659
257,2020-02-04,deposit,62
416,2020-04-07,deposit,675
416,2020-03-13,deposit,144
416,2020-02-20,deposit,186
416,2020-02-02,deposit,996
416,2020-02-03,withdrawal,990
416,2020-03-11,deposit,407
416,2020-03-10,deposit,904
416,2020-03-14,deposit,791
416,2020-03-23,deposit,660
416,2020-02-17,deposit,990
416,2020-02-10,deposit,699
416,2020-03-27,deposit,584
416,2020-04-10,deposit,70
416,2020-02-03,withdrawal,806
416,2020-02-12,deposit,256
416,2020-03-24,deposit,425
416,2020-04-04,deposit,183
416,2020-04-03,deposit,152
320,2020-02-23,deposit,216
320,2020-02-23,deposit,440
320,2020-01-11,deposit,2
320,2020-03-08,deposit,538
320,2020-02-10,deposit,224
320,2020-01-24,deposit,782
320,2020-04-03,deposit,267
320,2020-03-27,deposit,208
320,2020-02-24,deposit,575
320,2020-02-25,withdrawal,408
320,2020-01-19,deposit,917
320,2020-02-07,deposit,898
320,2020-04-07,deposit,345
109,2020-02-05,deposit,717
109,2020-02-08,deposit,578
109,2020-02-03,deposit,767
348,2020-04-14,deposit,329
348,2020-02-06,deposit,885
348,2020-03-12,deposit,454
348,2020-03-16,deposit,255
348,2020-03-13,withdrawal,468
348,2020-04-16,deposit,845
348,2020-01-30,deposit,797
348,2020-04-15,deposit,719
375,2020-03-03,withdrawal,1798
375,2020-02-17,deposit,1464
375,2020-04-11,withdrawal,1851
375,2020-03-28,deposit,1030
375,2020-02-09,deposit,1169
375,2020-02-03,deposit,1683
375,2020-02-03,withdrawal,1707
344,2020-02-21,deposit,945
344,2020-03-07,deposit,3
344,2020-01-26,withdrawal,831
344,2020-02-09,deposit,553
344,2020-03-27,withdrawal,103
344,2020-01-15,deposit,368
344,2020-02-07,deposit,937
344,2020-03-03,withdrawal,981
344,2020-01-11,withdrawal,148
344,2020-02-29,deposit,90
344,2020-03-19,deposit,704
344,2020-02-05,withdrawal,459
344,2020-01-20,withdrawal,855
344,2020-02-19,deposit,591
344,2020-03-12,deposit,416
344,2020-03-27,deposit,308
344,2020-01-16,withdrawal,282
344,2020-03-13,deposit,629
344,2020-02-13,deposit,596
344,2020-02-23,deposit,558
261,2020-03-02,deposit,778
261,2020-02-20,withdrawal,339
261,2020-02-14,deposit,27
261,2020-03-07,withdrawal,959
261,2020-02-04,deposit,974
261,2020-04-05,deposit,298
166,2020-04-06,deposit,185
166,2020-04-13,deposit,295
166,2020-02-13,deposit,589
166,2020-03-25,withdrawal,528
166,2020-03-11,deposit,285
367,2020-02-16,deposit,595
367,2020-04-11,withdrawal,144
367,2020-04-06,deposit,355
367,2020-02-24,deposit,335
367,2020-02-07,deposit,693
367,2020-04-18,deposit,499
367,2020-03-06,withdrawal,779
367,2020-02-08,withdrawal,460
367,2020-02-16,withdrawal,394
367,2020-02-17,deposit,581
367,2020-03-17,withdrawal,84
367,2020-04-05,deposit,694
367,2020-03-12,withdrawal,784
367,2020-03-03,withdrawal,987
352,2020-03-14,deposit,250
352,2020-03-12,withdrawal,699
352,2020-03-20,deposit,787
352,2020-04-14,deposit,379
352,2020-02-13,deposit,579
352,2020-02-20,deposit,460
352,2020-02-07,withdrawal,989
352,2020-04-11,deposit,874
108,2020-04-05,deposit,737
108,2020-04-18,deposit,990
108,2020-04-05,deposit,335
108,2020-04-25,deposit,184
108,2020-03-26,deposit,808
108,2020-02-12,deposit,529
108,2020-04-08,deposit,163
108,2020-04-18,withdrawal,279
108,2020-02-27,deposit,737
481,2020-01-13,withdrawal,42
481,2020-01-08,deposit,790
481,2020-02-27,deposit,507
481,2020-03-25,deposit,39
481,2020-03-09,withdrawal,431
481,2020-01-08,deposit,606
481,2020-02-17,withdrawal,123
481,2020-03-16,withdrawal,179
481,2020-03-16,withdrawal,726
481,2020-02-10,withdrawal,879
481,2020-03-29,deposit,808
331,2020-01-27,deposit,427
331,2020-02-11,withdrawal,561
331,2020-01-24,deposit,443
331,2020-02-18,withdrawal,588
331,2020-03-07,deposit,488
331,2020-03-02,withdrawal,17
331,2020-01-29,withdrawal,636
331,2020-02-15,withdrawal,15
331,2020-02-12,deposit,232
331,2020-02-19,deposit,956
331,2020-03-29,withdrawal,22
331,2020-02-06,deposit,321
331,2020-01-19,withdrawal,385
331,2020-03-24,deposit,330
331,2020-03-09,deposit,895
133,2020-01-23,withdrawal,1635
133,2020-02-26,deposit,1012
293,2020-02-13,withdrawal,464
293,2020-02-24,deposit,756
293,2020-03-03,deposit,270
293,2020-01-30,deposit,993
293,2020-04-09,deposit,730
293,2020-02-04,deposit,48
293,2020-02-16,withdrawal,804
293,2020-02-29,deposit,361
293,2020-01-29,withdrawal,27
293,2020-01-31,deposit,96
293,2020-03-28,withdrawal,588
293,2020-02-04,withdrawal,966
172,2020-03-13,withdrawal,1446
172,2020-01-14,withdrawal,1966
172,2020-01-31,deposit,6244
172,2020-03-16,withdrawal,1477
172,2020-03-10,deposit,6059
215,2020-02-15,deposit,813
215,2020-02-13,deposit,157
215,2020-03-13,deposit,861
215,2020-02-25,deposit,966
215,2020-04-16,withdrawal,283
215,2020-02-28,deposit,978
215,2020-03-05,deposit,212
215,2020-02-21,deposit,34
218,2020-03-08,deposit,583
218,2020-03-15,deposit,766
218,2020-02-16,deposit,142
218,2020-03-02,withdrawal,146
218,2020-03-19,deposit,333
218,2020-02-12,deposit,697
218,2020-03-04,deposit,67
218,2020-03-22,deposit,494
218,2020-03-10,deposit,829
218,2020-03-05,deposit,33
218,2020-03-23,deposit,228
218,2020-02-28,deposit,749
218,2020-02-09,deposit,805
218,2020-03-15,deposit,80
218,2020-04-10,withdrawal,80
218,2020-04-19,deposit,877
218,2020-03-08,withdrawal,774
218,2020-03-13,deposit,894
218,2020-02-13,deposit,933
218,2020-03-03,deposit,1000
218,2020-04-04,deposit,835
20,2020-03-10,deposit,257
20,2020-02-24,withdrawal,342
20,2020-02-13,deposit,40
20,2020-02-15,withdrawal,156
20,2020-01-28,withdrawal,403
20,2020-02-06,deposit,512
365,2020-02-27,withdrawal,296
365,2020-03-30,deposit,106
365,2020-01-28,withdrawal,251
365,2020-03-12,withdrawal,750
365,2020-02-21,deposit,715
365,2020-04-08,deposit,469
365,2020-04-23,deposit,925
365,2020-01-26,withdrawal,412
365,2020-02-25,deposit,462
365,2020-03-25,deposit,152
365,2020-04-15,withdrawal,229
365,2020-02-04,deposit,355
365,2020-03-21,deposit,689
98,2020-03-01,withdrawal,179
98,2020-04-13,deposit,453
98,2020-03-07,deposit,193
98,2020-02-25,withdrawal,108
98,2020-03-28,deposit,252
98,2020-04-02,deposit,683
98,2020-03-11,withdrawal,648
98,2020-02-29,withdrawal,227
98,2020-04-01,withdrawal,291
354,2020-03-17,deposit,664
10,2020-03-03,deposit,983
10,2020-02-04,withdrawal,830
10,2020-01-18,deposit,437
10,2020-03-26,deposit,146
10,2020-04-10,deposit,974
10,2020-04-06,deposit,307
10,2020-02-08,deposit,214
10,2020-01-26,deposit,518
10,2020-02-05,deposit,925
10,2020-04-04,withdrawal,328
10,2020-03-04,withdrawal,282
10,2020-04-09,withdrawal,492
10,2020-01-24,withdrawal,746
10,2020-04-09,deposit,850
10,2020-01-15,deposit,775
10,2020-02-13,deposit,399
10,2020-01-18,withdrawal,738
61,2020-03-18,deposit,322
61,2020-03-27,deposit,552
61,2020-03-31,deposit,857
61,2020-02-29,withdrawal,66
61,2020-01-29,withdrawal,14
61,2020-02-19,deposit,332
61,2020-03-17,deposit,897
61,2020-04-15,deposit,318
61,2020-01-29,deposit,82
61,2020-03-26,withdrawal,773
61,2020-03-24,withdrawal,989
61,2020-04-04,deposit,845
61,2020-01-22,deposit,752
61,2020-03-17,withdrawal,509
61,2020-02-09,withdrawal,689
61,2020-03-26,withdrawal,497
61,2020-02-06,deposit,6
61,2020-03-23,deposit,309
61,2020-03-31,deposit,480
61,2020-01-24,deposit,587
61,2020-02-02,deposit,518
160,2020-02-11,withdrawal,845
160,2020-03-01,deposit,459
160,2020-03-23,deposit,767
160,2020-02-04,deposit,734
160,2020-02-11,withdrawal,982
160,2020-02-26,deposit,986
160,2020-03-28,withdrawal,920
160,2020-02-23,withdrawal,632
160,2020-04-11,deposit,75
160,2020-04-15,deposit,320
160,2020-02-21,deposit,421
160,2020-02-13,deposit,18
160,2020-04-04,deposit,633
161,2020-02-29,deposit,636
161,2020-01-21,withdrawal,50
161,2020-02-20,deposit,553
161,2020-01-08,withdrawal,914
161,2020-03-30,withdrawal,243
161,2020-01-25,withdrawal,177
161,2020-03-11,deposit,342
161,2020-03-02,deposit,832
161,2020-01-09,deposit,160
161,2020-02-23,deposit,380
161,2020-01-29,deposit,279
161,2020-03-21,deposit,735
161,2020-02-12,deposit,743
161,2020-03-16,deposit,379
161,2020-03-15,deposit,177
161,2020-01-15,withdrawal,67
161,2020-03-27,withdrawal,722
161,2020-03-31,deposit,869
161,2020-02-11,deposit,440
161,2020-03-31,deposit,529
147,2020-01-15,withdrawal,167
147,2020-02-08,deposit,888
147,2020-02-25,deposit,210
301,2020-02-11,withdrawal,745
301,2020-02-13,deposit,723
301,2020-03-21,deposit,950
301,2020-03-16,deposit,26
301,2020-01-24,withdrawal,726
301,2020-03-01,deposit,470
301,2020-02-18,deposit,634
301,2020-01-21,deposit,613
301,2020-03-17,deposit,868
301,2020-02-28,deposit,241
301,2020-02-06,deposit,990
301,2020-03-23,deposit,14
301,2020-01-29,deposit,825
301,2020-03-28,deposit,419
301,2020-03-18,deposit,153
301,2020-03-15,deposit,67
301,2020-02-28,deposit,452
301,2020-04-18,deposit,107
301,2020-03-13,deposit,152
301,2020-03-18,withdrawal,561
301,2020-03-27,deposit,181
14,2020-04-05,withdrawal,588
14,2020-02-22,deposit,616
14,2020-04-05,deposit,756
288,2020-01-13,deposit,758
288,2020-02-29,deposit,709
288,2020-03-26,deposit,352
288,2020-02-02,deposit,346
288,2020-01-20,deposit,5
288,2020-02-22,deposit,677
288,2020-02-14,deposit,87
288,2020-01-19,deposit,571
219,2020-01-06,deposit,274
219,2020-01-10,deposit,20
219,2020-03-01,deposit,1000
219,2020-02-27,withdrawal,256
219,2020-03-21,deposit,502
219,2020-02-24,withdrawal,282
219,2020-02-15,deposit,428
219,2020-03-22,deposit,489
219,2020-02-13,deposit,142
219,2020-02-28,deposit,614
219,2020-02-26,deposit,93
219,2020-03-29,deposit,253
219,2020-02-17,withdrawal,609
219,2020-03-24,deposit,291
219,2020-04-03,deposit,802
308,2020-03-27,deposit,727
308,2020-04-01,deposit,358
308,2020-03-24,deposit,389
308,2020-03-04,deposit,249
308,2020-04-01,deposit,619
308,2020-03-25,deposit,183
308,2020-03-26,deposit,656
308,2020-02-29,deposit,877
308,2020-01-21,deposit,962
308,2020-01-27,withdrawal,381
418,2020-03-03,deposit,473
418,2020-03-13,deposit,812
418,2020-01-28,withdrawal,285
418,2020-01-11,deposit,427
418,2020-01-30,withdrawal,732
418,2020-03-12,withdrawal,289
418,2020-02-18,deposit,567
418,2020-04-02,deposit,386
418,2020-02-18,withdrawal,936
418,2020-02-21,deposit,824
418,2020-01-14,deposit,205
418,2020-02-11,deposit,586
418,2020-02-06,deposit,739
418,2020-02-16,deposit,730
418,2020-01-21,deposit,390
418,2020-02-25,withdrawal,357
418,2020-01-31,withdrawal,338
418,2020-04-05,deposit,590
167,2020-04-23,withdrawal,180
167,2020-02-04,deposit,12
167,2020-03-02,withdrawal,6
167,2020-02-06,deposit,101
167,2020-02-09,deposit,669
167,2020-03-16,deposit,51
167,2020-03-03,deposit,14
167,2020-04-21,deposit,153
167,2020-04-07,deposit,766
167,2020-03-11,withdrawal,804
167,2020-04-25,withdrawal,989
167,2020-04-02,withdrawal,711
167,2020-02-03,deposit,545
167,2020-03-07,deposit,244
167,2020-04-18,deposit,942
167,2020-02-29,deposit,692
167,2020-04-21,deposit,163
167,2020-02-21,withdrawal,88
167,2020-03-13,deposit,49
350,2020-02-12,deposit,261
350,2020-03-05,deposit,171
350,2020-03-16,deposit,154
350,2020-02-13,withdrawal,165
350,2020-01-23,deposit,924
350,2020-04-07,withdrawal,714
350,2020-02-16,deposit,144
350,2020-01-18,deposit,726
350,2020-01-27,deposit,383
350,2020-03-27,deposit,662
350,2020-03-23,deposit,947
350,2020-03-23,deposit,724
350,2020-04-05,deposit,345
350,2020-02-02,deposit,440
350,2020-02-28,withdrawal,483
350,2020-02-13,withdrawal,149
350,2020-03-02,withdrawal,352
225,2020-02-29,withdrawal,858
225,2020-03-11,deposit,567
225,2020-03-28,deposit,106
225,2020-02-13,deposit,489
225,2020-03-26,withdrawal,75
187,2020-03-04,deposit,753
187,2020-01-26,deposit,810
187,2020-03-23,deposit,137
187,2020-02-22,deposit,48
187,2020-03-21,deposit,791
187,2020-02-16,deposit,254
187,2020-02-05,deposit,523
187,2020-02-19,withdrawal,439
187,2020-04-18,deposit,140
187,2020-04-06,deposit,928
396,2020-02-01,withdrawal,454
396,2020-03-15,deposit,680
396,2020-01-18,deposit,520
396,2020-01-10,deposit,460
396,2020-01-01,deposit,608
396,2020-02-03,withdrawal,221
396,2020-01-05,deposit,114
396,2020-03-05,withdrawal,586
396,2020-01-02,withdrawal,598
396,2020-02-16,deposit,230
396,2020-03-19,deposit,245
396,2020-01-10,withdrawal,878
396,2020-03-11,deposit,403
396,2020-01-13,withdrawal,201
396,2020-03-23,deposit,82
396,2020-03-01,deposit,792
396,2020-02-28,deposit,804
304,2020-03-24,withdrawal,361
304,2020-02-18,withdrawal,594
304,2020-03-13,withdrawal,13
304,2020-01-16,deposit,696
304,2020-04-13,deposit,221
304,2020-03-05,deposit,738
304,2020-04-06,withdrawal,381
304,2020-02-15,deposit,232
304,2020-04-07,deposit,533
304,2020-02-12,withdrawal,94
304,2020-03-02,withdrawal,11
304,2020-03-16,withdrawal,879
304,2020-03-23,deposit,950
304,2020-03-08,deposit,8
304,2020-02-23,withdrawal,860
304,2020-02-26,deposit,196
343,2020-01-20,deposit,936
343,2020-03-09,withdrawal,832
343,2020-01-09,withdrawal,426
343,2020-02-26,deposit,128
343,2020-02-05,deposit,150
343,2020-02-01,deposit,411
343,2020-02-24,deposit,303
343,2020-01-14,withdrawal,30
343,2020-03-01,deposit,267
343,2020-02-13,withdrawal,286
343,2020-03-23,deposit,753
343,2020-02-01,deposit,214
62,2020-01-24,deposit,430
62,2020-03-16,deposit,551
364,2020-02-16,deposit,127
364,2020-03-13,withdrawal,241
364,2020-03-02,withdrawal,543
364,2020-02-13,deposit,87
364,2020-02-25,withdrawal,75
364,2020-01-22,withdrawal,365
364,2020-02-15,withdrawal,211
364,2020-04-06,withdrawal,899
364,2020-04-06,deposit,537
364,2020-01-25,deposit,255
364,2020-03-17,deposit,550
364,2020-03-14,deposit,736
364,2020-02-21,deposit,704
364,2020-02-15,deposit,846
364,2020-02-11,withdrawal,469
364,2020-03-04,deposit,512
364,2020-03-04,deposit,615
207,2020-02-14,deposit,1373
207,2020-03-06,deposit,1224
207,2020-02-28,withdrawal,1948
207,2020-03-01,withdrawal,1237
207,2020-03-17,withdrawal,1317
207,2020-04-11,deposit,1798
207,2020-03-02,deposit,1668
207,2020-04-13,deposit,1340
207,2020-02-12,deposit,1045
207,2020-02-04,withdrawal,1754
207,2020-03-09,withdrawal,1536
207,2020-02-23,withdrawal,1902
223,2020-03-29,deposit,572
223,2020-01-14,deposit,813
223,2020-03-11,deposit,24
223,2020-01-26,deposit,336
223,2020-03-06,deposit,956
223,2020-03-20,withdrawal,257
223,2020-03-29,deposit,25
223,2020-02-12,withdrawal,540
223,2020-03-26,withdrawal,846
223,2020-01-31,deposit,32
223,2020-01-27,deposit,268
223,2020-01-23,withdrawal,948
223,2020-04-09,withdrawal,332
223,2020-03-01,deposit,364
223,2020-02-02,deposit,956
223,2020-04-06,deposit,490
223,2020-03-05,withdrawal,822
223,2020-03-18,deposit,139
223,2020-04-06,deposit,870
73,2020-01-10,deposit,71
299,2020-02-06,deposit,654
299,2020-01-21,withdrawal,639
299,2020-03-14,deposit,891
299,2020-03-02,withdrawal,523
299,2020-02-18,deposit,881
299,2020-01-26,deposit,191
299,2020-03-16,deposit,309
299,2020-03-21,deposit,578
299,2020-02-15,deposit,447
299,2020-01-17,deposit,209
299,2020-01-22,deposit,319
299,2020-02-13,deposit,65
299,2020-03-18,deposit,678
299,2020-03-18,deposit,709
16,2020-04-11,deposit,862
16,2020-01-25,deposit,160
16,2020-03-01,withdrawal,314
16,2020-02-02,deposit,919
16,2020-02-13,withdrawal,928
16,2020-01-17,withdrawal,814
16,2020-01-30,deposit,391
16,2020-01-17,deposit,529
16,2020-02-09,withdrawal,429
16,2020-01-22,deposit,239
16,2020-01-20,deposit,159
16,2020-01-22,deposit,730
16,2020-02-13,deposit,599
16,2020-03-23,withdrawal,174
16,2020-03-13,deposit,903
16,2020-02-26,deposit,515
212,2020-03-31,deposit,961
212,2020-03-02,deposit,683
212,2020-03-22,deposit,500
212,2020-02-26,withdrawal,127
212,2020-02-19,deposit,235
212,2020-02-28,deposit,16
212,2020-03-14,deposit,521
212,2020-01-21,withdrawal,482
212,2020-01-23,withdrawal,31
212,2020-02-14,deposit,740
212,2020-02-29,deposit,395
212,2020-03-12,deposit,74
212,2020-02-25,withdrawal,442
212,2020-03-04,deposit,453
212,2020-01-13,withdrawal,159
212,2020-03-04,deposit,910
381,2020-04-20,withdrawal,367
381,2020-03-05,withdrawal,186
381,2020-02-03,deposit,926
381,2020-03-22,deposit,457
381,2020-04-03,withdrawal,936
381,2020-03-02,deposit,985
381,2020-04-26,deposit,444
381,2020-04-02,withdrawal,16
390,2020-03-17,withdrawal,172
390,2020-02-09,deposit,117
390,2020-01-28,withdrawal,807
390,2020-03-20,deposit,613
390,2020-02-04,withdrawal,121
390,2020-04-01,deposit,735
390,2020-04-07,deposit,709
390,2020-02-21,withdrawal,369
390,2020-04-02,deposit,152
390,2020-03-14,deposit,804
390,2020-03-09,deposit,713
390,2020-03-20,deposit,423
390,2020-02-08,deposit,726
390,2020-04-03,deposit,746
165,2020-02-02,deposit,185
165,2020-02-08,deposit,250
165,2020-03-03,withdrawal,901
165,2020-01-28,deposit,540
165,2020-02-25,withdrawal,869
165,2020-02-14,deposit,593
165,2020-03-22,deposit,215
165,2020-04-21,withdrawal,97
165,2020-04-17,deposit,197
165,2020-04-02,deposit,353
165,2020-04-02,deposit,763
165,2020-03-21,deposit,784
165,2020-01-24,deposit,393
165,2020-01-25,deposit,391
165,2020-03-05,withdrawal,199
165,2020-04-10,withdrawal,297
165,2020-01-26,deposit,439
165,2020-04-12,withdrawal,164
165,2020-03-17,deposit,230
165,2020-04-06,withdrawal,985
165,2020-03-17,deposit,714
442,2020-01-27,deposit,881
442,2020-02-11,deposit,835
442,2020-03-19,withdrawal,309
442,2020-02-23,deposit,810
442,2020-03-02,withdrawal,745
442,2020-03-09,deposit,661
442,2020-03-13,deposit,741
442,2020-02-21,deposit,638
442,2020-02-20,withdrawal,156
442,2020-03-31,deposit,904
442,2020-03-02,withdrawal,728
442,2020-04-04,deposit,938
442,2020-04-21,deposit,824
442,2020-04-24,withdrawal,839
442,2020-03-20,withdrawal,824
442,2020-02-20,withdrawal,361
442,2020-04-06,deposit,385
442,2020-01-28,deposit,470
442,2020-02-11,deposit,240
442,2020-04-15,deposit,359
332,2020-02-21,deposit,715
332,2020-02-19,deposit,172
332,2020-03-15,withdrawal,132
332,2020-03-12,deposit,909
332,2020-04-22,withdrawal,60
332,2020-02-19,deposit,745
332,2020-02-23,deposit,726
332,2020-04-19,deposit,38
332,2020-02-10,deposit,165
332,2020-02-25,deposit,721
332,2020-04-20,deposit,14
332,2020-04-05,deposit,221
332,2020-01-29,withdrawal,392
332,2020-02-15,deposit,467
332,2020-03-24,withdrawal,842
332,2020-04-19,deposit,841
332,2020-04-09,withdrawal,360
332,2020-02-21,deposit,316
264,2020-03-18,deposit,987
264,2020-03-18,deposit,362
264,2020-03-10,deposit,886
264,2020-03-25,deposit,932
264,2020-02-04,deposit,75
264,2020-01-16,deposit,876
264,2020-01-23,deposit,147
264,2020-04-06,withdrawal,793
264,2020-03-19,deposit,760
264,2020-02-25,deposit,850
64,2020-03-22,withdrawal,904
64,2020-02-03,deposit,49
64,2020-02-18,withdrawal,363
64,2020-03-29,deposit,561
64,2020-01-25,deposit,993
64,2020-03-08,deposit,156
64,2020-02-11,deposit,464
64,2020-01-26,deposit,897
428,2020-02-27,deposit,348
428,2020-03-03,deposit,530
428,2020-02-15,deposit,599
428,2020-02-06,deposit,176
428,2020-02-04,deposit,364
227,2020-03-01,deposit,1537
227,2020-02-24,deposit,1449
227,2020-01-12,withdrawal,1819
227,2020-03-16,deposit,1559
227,2020-01-24,deposit,1271
227,2020-03-10,deposit,1393
227,2020-02-03,withdrawal,1872
227,2020-03-22,withdrawal,1482
227,2020-03-21,withdrawal,1106
227,2020-04-04,withdrawal,1825
116,2020-02-23,deposit,458
116,2020-02-11,deposit,344
116,2020-03-20,deposit,490
116,2020-04-17,deposit,213
134,2020-02-27,deposit,579
134,2020-01-25,deposit,980
134,2020-02-19,withdrawal,670
134,2020-02-29,deposit,63
134,2020-03-20,deposit,328
134,2020-02-14,deposit,189
134,2020-03-16,withdrawal,841
134,2020-03-09,deposit,339
134,2020-01-26,deposit,201
134,2020-02-07,deposit,135
134,2020-01-26,deposit,496
134,2020-01-11,deposit,650
134,2020-03-27,withdrawal,283
134,2020-01-16,deposit,911
134,2020-02-05,withdrawal,136
134,2020-03-23,deposit,155
134,2020-02-26,withdrawal,102
192,2020-04-13,deposit,756
192,2020-02-04,deposit,686
192,2020-02-29,deposit,154
192,2020-02-12,deposit,360
192,2020-02-14,deposit,640
192,2020-03-21,deposit,746
192,2020-01-30,deposit,885
192,2020-02-24,deposit,949
192,2020-03-27,deposit,253
192,2020-02-22,deposit,773
192,2020-02-14,withdrawal,405
192,2020-02-28,withdrawal,663
192,2020-03-04,deposit,694
192,2020-02-26,withdrawal,355
192,2020-03-31,deposit,585
192,2020-02-14,withdrawal,672
192,2020-03-17,withdrawal,250
192,2020-02-24,deposit,42
192,2020-03-23,deposit,938
192,2020-01-22,deposit,735
452,2020-03-27,deposit,457
452,2020-02-27,withdrawal,543
452,2020-02-15,deposit,865
452,2020-01-07,deposit,919
452,2020-02-19,deposit,536
452,2020-02-26,deposit,154
452,2020-03-09,deposit,416
452,2020-02-15,deposit,718
436,2020-03-29,deposit,93
436,2020-03-13,withdrawal,917
436,2020-01-16,deposit,516
436,2020-03-03,deposit,304
436,2020-02-05,deposit,31
436,2020-03-09,withdrawal,248
176,2020-03-15,withdrawal,103
176,2020-03-24,deposit,968
176,2020-02-13,deposit,434
176,2020-04-02,withdrawal,536
176,2020-02-04,withdrawal,828
176,2020-03-27,withdrawal,65
176,2020-02-16,deposit,344
408,2020-04-14,deposit,932
408,2020-03-09,deposit,945
408,2020-01-30,withdrawal,659
490,2020-02-25,deposit,447
490,2020-04-07,deposit,318
490,2020-02-28,deposit,376
111,2020-02-01,deposit,362
111,2020-03-25,withdrawal,364
372,2020-01-07,withdrawal,208
372,2020-02-05,deposit,268
372,2020-03-15,deposit,44
372,2020-03-26,deposit,897
372,2020-03-27,withdrawal,383
372,2020-02-11,deposit,735
372,2020-02-20,deposit,578
372,2020-02-21,withdrawal,949
372,2020-03-25,deposit,402
372,2020-01-12,deposit,296
372,2020-03-10,deposit,802
372,2020-03-02,deposit,205
372,2020-01-18,deposit,924
372,2020-03-28,deposit,291
372,2020-03-02,withdrawal,457
372,2020-03-02,deposit,85
372,2020-01-20,deposit,120
372,2020-02-24,withdrawal,953
372,2020-03-05,withdrawal,462
372,2020-01-25,deposit,906
307,2020-02-20,withdrawal,341
307,2020-04-09,withdrawal,463
307,2020-02-18,deposit,970
307,2020-01-26,deposit,308
307,2020-01-24,deposit,652
307,2020-03-23,withdrawal,867
307,2020-03-17,deposit,212
307,2020-02-19,deposit,817
307,2020-01-19,deposit,99
307,2020-03-27,deposit,430
363,2020-03-06,deposit,266
363,2020-03-01,withdrawal,966
363,2020-02-23,deposit,812
363,2020-03-04,deposit,563
363,2020-03-26,withdrawal,462
363,2020-01-06,deposit,99
363,2020-02-14,deposit,301
363,2020-02-10,withdrawal,533
363,2020-03-28,withdrawal,722
363,2020-01-29,deposit,256
363,2020-02-06,deposit,551
